CIS1410IS04;Prototipo FoxWay: Sistema Geográfico de Información del Tráfico;Sergio David Zorro Sánchez ;pegasus.javeriana.edu.co/~CIS1410IS04;Javier López;Pregrado;2015;1;Aplicación;No;ISTAR
CIS1510IN02;RoboAct: Control de acciones para un actor robótico;Luz Evelyn Fernandez Loboguerrero ;pegasus.javeriana.edu.co/~CIS1510IN02;Andres Armando de la Peña;Pregrado;2015;1;Investigación;No;TAKINA
CIS1330IS05;SEGUIMIENTO DE PUNTOS EN IMÁGENES DIAGNÓSTICAS;Jorge Leonardo Hernández Fajardo;pegasus.javeriana.edu.co/~CIS1330IS05;Cesar Julio Bustacara Medina;Pregrado;2015;1;Investigación;No;TAKINA
CIS1510AP04;Sistema de apoyo para identificación y estimación de volumetría de nódulos pulmonares;José Alejandro León Andrade ;pegasus.javeriana.edu.co/~CIS1510AP04;Andrea del Pilar Rueda;Pregrado;2015;1;Aplicación;Si;TAKINA
CIS1430IS08;V2SOFT: GUÍA METODOLÓGICA PARA EL PROCESO DE VALIDACIÓN Y VERIFICACIÓN DE REQUERIMIENTOS PARA EL USUARIO FINAL; María Ximena Narváez Barrera;pegasus.javeriana.edu.co/~CIS1430IS08;Miguel E Torres;Pregrado;2015;1;Guía Metodológica;No;ISTAR
CIS1430IS02;Way Pulling;Alicia Beltran ;pegasus.javeriana.edu.co/~CIS1430IS02;Luis Guillermo Torres;Pregrado;2015;1;Aplicación;Si;ISTAR
CIS1510AP01;ZOOMTI: Framework para visualizar modelos de software mediante Zoomable User Interfaces y tecNología Multi-Touch.;Eduardo Montenegro León y Daniel Rico Hernandez ;pegasus.javeriana.edu.co/~CIS1510AP01;Ing. Jaime Pavlich.;Pregrado;2015;1;Aplicación;Si;ISTAR
CIS1510EM03;Cero Fila;Javier Ayala Angel;pegasus.javeriana.edu.co/~CIS1510EM03;Efrain Ortiz Pabon;Pregrado;2015;3;Emprendimiento;No;-
CIS1530AP01;Prototipo de un Sistema de Información para la administración de Asociados, y Aportes de la Cooperativa “Coocredimar”.;Oscar Javier Rey Caro ;pegasus.javeriana.edu.co/~CIS1530AP01;Maria Consuelo Franky;Pregrado;2015;3;Aplicación;No;-
CIS1530AP02;Personalización de servicios alimentarios en un campus universitario;Laura Daniela Chacón Hernández, Laura Vanessa López Castrillón y Laura Tatiana Gómez Reina;pegasus.javeriana.edu.co/~CIS1530AP02;Angela Cristina Carrillo Ramos;Pregrado;2015;3;Aplicación;No;-
CIS1530AP03;Sistema para apoyar el aprendizaje de la Programación utilizando Gamification;Daniel Felipe Arias Ramirez y Daniel Serrano Reyes;pegasus.javeriana.edu.co/~CIS1530AP03;Fabio Antonio Avellaneda Pachon;Pregrado;2015;3;Aplicación;No;-
CIS1530AP04;Arquitectura para observatorio nacional de oferta y disponibilidad de productos farmacéuticos; Renzo David Rojas Silva ;pegasus.javeriana.edu.co/~CIS1530AP04; ;Pregrado;2015;3;Aplicación;No;-
CIS1530AP05;ParkApp: Aplicación móvil para encontrar parqueaderos disponibles de forma adaptativa y en tiempo real.; Luis Carlos Chicaiza Rojas y Santiago Lizarazu Medina ;pegasus.javeriana.edu.co/~CIS1530AP05; ;Pregrado;2015;3;Aplicación;No;-
CIS1530AP06;Herramienta de modelado pulmonar;Rodolfo Verjel Alonso ;pegasus.javeriana.edu.co/~CIS1530AP06; ;Pregrado;2015;3;Aplicación;No;-
CIS1530AP07;Sistema de Información, Inventarios, Farmacia, Hospital, Logistica, Medicamentos, Software, Cadena de Abastecimiento farmaceutica;Jorge Luis Ruge Leiva y Camilo Andres Sierra Niño;pegasus.javeriana.edu.co/~CIS1530AP07; ;Pregrado;2015;3;Aplicación;No;-
CIS1530AP08;Prediction and Visualization of Physiological Signals in Incremental Exercise Testing;Andrea Carolina Rosales Africano;pegasus.javeriana.edu.co/~CIS1530AP08; ;Pregrado;2015;3;Aplicación;No;-
CIS1510AP02;SIAMP - Sistema de Información para Agencias de Medicina Prepagada;Luis Francisco Rojas Polanco ;pegasus.javeriana.edu.co/~CIS1510AP02; ;Pregrado;2015;3;Aplicación;No;-
CIS1530IN01;Know & Share;Yois Katherine Espíndola Buitrago ;pegasus.javeriana.edu.co/~CIS1530IN01;  ;Pregrado;2015;3;Investigación;No;-
CIS1530IN02;SRAP;Jeffrey Nicolás Hooker Corredor y Esneyder Julian Sanchez Mendez;pegasus.javeriana.edu.co/~CIS1530IN02; ;Pregrado;2015;3;Investigación;No;-
CIS1530IN03;Grid accesible;Roberto Rafael García Escallón ;pegasus.javeriana.edu.co/~CIS1530IN03;;Pregrado;2015;3;Investigación;No;-
CIS1610AP01;Anchurus GEN: Generador de código PHP a partir de los modelos ISML;Frank Sebastián Franco Hernández ;pegasus.javeriana.edu.co/~CIS1610AP01;Jaime Pavlich Mariscal;Pregrado;2016;1;Aplicación;Por definir;ISTAR
CIS1610AP02;Reciclatón : video juego didáctico para la educación de niños sobre el tratamiento de residuos sólidos;Mónica Cristina Abreo Ariza y Juan Guillermo Cáceres Ruiz ;pegasus.javeriana.edu.co/~CIS1610AP02;Javier Francisco Lopez;Pregrado;2016;1;Aplicación;Por definir;ISTAR
CIS1610AO03;Yanapay: Sistema de notificaciones y apoyo al rescate usando telefonía móvil;Maria Alejandra Bastidas Melo ;pegasus.javeriana.edu.co/~CIS1610AO03;Luis Guillermo Torres;Pregrado;2016;1;Aplicación;Por definir;Ninguno
CIS1610AP04;B-ATTENTION 2.0: Software de guía psicoeducativa y de manejo neurocomportamental para niños con déficit de atención.;Manuel De Jesús Morón Márquez y Cesar Esteban Sacristan Rivera;pegasus.javeriana.edu.co/~CIS1610AP04;Luis Guillermo Torres;Pregrado;2016;1;Aplicación;Por definir;ISTAR
CIS1610AP05;OCLING: Aplicación para apoyar la enseñaza de química organica en universidades;Daniel Oswaldo Melo Romero;pegasus.javeriana.edu.co/~CIS1610AP05;Luisa Fda. Barrera León;Pregrado;2016;1;Aplicación;Por definir;ISTAR
CIS1610AP06;La Magia de las Palabras: App diseñada para el apoyo al desarrollo linguistico en niños;Juan Pablo Rodriguez Montoya y Gabriel Fuentes Amorocho ;pegasus.javeriana.edu.co/~CIS1610AP06;Luisa Fda. Barrera León;Pregrado;2016;1;Aplicación;Por definir;ISTAR
CIS1610AP08;TurnOs: Sistema de asignación eficiente de turnos y cálculo de nómina para los empleados de una empresa prestadora de servicios temporales.;Daniel Ruge Martínez y Juan Sebastián Bustos García;pegasus.javeriana.edu.co/~CIS1610AP08;Maria Consuelo Franky;Pregrado;2016;1;Aplicación;Por definir;Ninguno
CIS1530AP06;Herramienta de modelado pulmonar;Rodolfo Verjel Alonso;pegasus.javeriana.edu.co/~CIS1530AP06;Gabriel Avila;Pregrado;2016;1;Aplicación;Por definir;-
CIS1610EM01;Propuesta de un plan de negocios para la creación de una empresa dedicada a prestar servicios de marketing para Mipymes del comercio minorista utilizando TIC;Guillermo Andres Murillo Castillo y Julian David Baquero Moreno ;pegasus.javeriana.edu.co/~CIS1610EM01;Vladimir Guzman;Pregrado;2016;1;Emprendimiento;Por definir;Ninguno
CIS1610EM02;Colombia exporta fácil;Camilo Andres Valencia Osorio;pegasus.javeriana.edu.co/~CIS1610EM02;Efrain Ortiz Pabon;Pregrado;2016;1;Emprendimiento;Por definir;Ninguno
CIS1610IN01;Guía metodológica Oracle HCM Cloud para Itis Support ;Felipe Andrés Jaramillo Rodríguez y Álvaro Eduardo Agudelo Gutierrez;pegasus.javeriana.edu.co/~CIS1610IN01;Guillermo Cepeda;Pregrado;2016;1;Investigación;Por definir;Ninguno
CIS1610IN02;"Modelado y manipulación del pulmón mediante la interacción natural de usuario
Modelado y manipulación del pulmón
Mediante la interacción natural de usuario
";Daniela Prada Sánchez y Juan Sebastián Ulloa Monroy ;pegasus.javeriana.edu.co/~CIS1610IN02;Leonardo Florez Valencia;Pregrado;2016;1;Investigación;Por definir;BASPI
CIS1610IN03;AKLAS: dispositivo de orientación para invidentes basado en el principio de ecolocalización;Omar Andres Gonzalez Mayorga y Andrés Ricardo Scarpetta Rugeles;pegasus.javeriana.edu.co/~CIS1610IN03;Luis Guillermo Torres;Pregrado;2016;1;Investigación;Por definir;SIDRE
